created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Oct 17 23:13:05 +0000 2023;1714419287686107557;"Apple Music Adobe Bartleby Brainly Canva Coursehero Chegg Chat GPT-4 Crunchyroll Disney Plus Grammarly HBO Go iWantTFC Microsoft 365 Netflix NBA League Pass Picsart Quillbot Quizlet Spotify Scribd Skill Share Studocu Tidal Viva Max VIU PH VPN WPS YouTube &amp  many more  dm us 🧡0592 https://t.co/EOVTDALnub";0;0;0;1;en;2976407846;1714419287686107557;jnnkkb758841;https://twitter.com/jnnkkb758841/status/1714419287686107557
Tue Oct 17 23:13:02 +0000 2023;1714419275128320281;"1. 【日本語LLMベンチマークと自動プロンプトエンジニアリング】 https://t.co/XAVRUNvmao  2. 【✨ChatGPT画像解析！Excelはスクショで解決する時代に。【GPT-4V】写真を見せるだけで、数式/マクロ/データ分析を丸投げ！活用事例7選】 https://t.co/T9l93BZwmz  3. 【AWSを学習できるRPG「AWS Cloud…";0;0;0;0;ja;107060125;1714418679679688797;tatsuo1020;https://twitter.com/tatsuo1020/status/1714419275128320281
Tue Oct 17 23:13:01 +0000 2023;1714419273815523787;"なんか、とにかく、シェアを取るために、赤字垂れ流しながらやってる感があり、そのせいで進化が早すぎる気がする。  来年の何処かで何かしら発生すると思うが、ChatGPT以外の生成系AIにも目を光らせておく必要がありソゲだ。  https://t.co/GBSWBcf5om";0;0;0;4;ja;4778052956;1714419273815523787;yurasuhito;https://twitter.com/yurasuhito/status/1714419273815523787
Tue Oct 17 23:13:01 +0000 2023;1714419271919358433;"Generative #AI, while powerful, comes with risks. Can employers leverage it in a smart way to minimize those risks? Yes! We discuss how: https://t.co/tteyCK4SXY  #GenAI #AI #ChatGPT";0;0;1;4;en;17473062;1714419271919358433;FactSet;https://twitter.com/FactSet/status/1714419271919358433
Tue Oct 17 23:12:59 +0000 2023;1714419265451827615;"@roxananasoi #ChatGPT and LLMs are based on transformers, and the transformer paper was published in 2017, the softmax-based attention mechanism was proposed earlier in 2014 by Bahdanau, Cho, and Bengio for machine translation, and the Fast Weight Controller, similar to a transformer, was… https://t.co/FASx5kMk08";0;0;2;2;en;2325704833;1714286449884033108;pierrepinna;https://twitter.com/pierrepinna/status/1714419265451827615
Tue Oct 17 23:12:53 +0000 2023;1714419240332361844;"副業でSNSをやる方は必見。初期段階にアイコンやTwitterのヘッダー画像を外注する必要は一切ありません。DALL-E3で一瞬で作れる。大体ココナラで、ゴールド以上の方に外注すると１万円以上かかる。それがChatGPTなら数十秒で作成。気に入るまで何回でも無料で修正可能です！ https://t.co/PEUZLBLy4y";0;1;1;5;ja;1357177914257666048;1714392827382374673;kodaiGrow;https://twitter.com/kodaiGrow/status/1714419240332361844
Tue Oct 17 23:12:53 +0000 2023;1714419240114307462;"Apple Music Adobe Bartleby Brainly Canva Coursehero Chegg Chat GPT-4 Crunchyroll Disney Plus Grammarly HBO Go iWantTFC Microsoft 365 Netflix NBA League Pass Picsart Quillbot Quizlet Spotify Scribd Skill Share Studocu Tidal Viva Max VIU PH VPN WPS YouTube &amp  many more  dm us 🧡0591 https://t.co/ccIcldHLXH";0;0;0;1;en;2976407846;1714419240114307462;jnnkkb758841;https://twitter.com/jnnkkb758841/status/1714419240114307462
Tue Oct 17 23:12:51 +0000 2023;1714419230064685138;"Chat GPTアプリでブラウジングと画像生成できるようになってる！？ 活用の幅が増えるな。もっと使おうっと。";0;0;0;2;ja;1682765156311506949;1714419230064685138;Spring_marriage;https://twitter.com/Spring_marriage/status/1714419230064685138
Tue Oct 17 23:12:48 +0000 2023;1714419218051907839;"malparidos ingenieros hasta para hacer un video necesitan chat gpt";0;0;0;5;es;1219702931240497159;1714419218051907839;2Santiago__;https://twitter.com/2Santiago__/status/1714419218051907839
Tue Oct 17 23:12:46 +0000 2023;1714419208438849819;"Apple Music Adobe Bartleby Brainly Canva Coursehero Chegg Chat GPT-4 Crunchyroll Disney Plus Grammarly HBO Go iWantTFC Microsoft 365 Netflix NBA League Pass Picsart Quillbot Quizlet Spotify Scribd Skill Share Studocu Tidal Viva Max VIU PH VPN WPS YouTube &amp  many more  dm us 🧡0590 https://t.co/f4nU3B4h7l";0;0;0;1;en;2976407846;1714419208438849819;jnnkkb758841;https://twitter.com/jnnkkb758841/status/1714419208438849819
Tue Oct 17 23:12:45 +0000 2023;1714419203225084277;"Me respondió más chat gpt que ella https://t.co/VxsK9O6e3b";0;1;0;5;es;1602500579565215745;1714419203225084277;dieeguito__;https://twitter.com/dieeguito__/status/1714419203225084277
Tue Oct 17 23:12:41 +0000 2023;1714419187748380862;"chatGPT、まだ人の心についての学習が必要なのか。";0;0;0;0;ja;1184752698;1714419187748380862;_Will_TKS;https://twitter.com/_Will_TKS/status/1714419187748380862
Tue Oct 17 23:12:35 +0000 2023;1714419164377464869;"@sanjehorah Heterosexual dominance pissing is a hierarchal thing.   ChatGPT told me to piss on him for clout.";0;0;0;2;en;1308403325726011400;1714301015154205079;CatskillHermit;https://twitter.com/CatskillHermit/status/1714419164377464869
Tue Oct 17 23:12:34 +0000 2023;1714419159138799921;"@hughmfer @CryptoGodJohn @_portals_ if you ask chatgpt what metaverse products to buy it just shares a link to hugh's twitter";0;1;0;1;en;1376974468027805696;1714388383328243717;jpeggler;https://twitter.com/jpeggler/status/1714419159138799921
Tue Oct 17 23:12:29 +0000 2023;1714419138758947193;"Apple Music Adobe Bartleby Brainly Canva Coursehero Chegg Chat GPT-4 Crunchyroll Disney Plus Grammarly HBO Go iWantTFC Microsoft 365 Netflix NBA League Pass Picsart Quillbot Quizlet Spotify Scribd Skill Share Studocu Tidal Viva Max VIU PH VPN WPS YouTube &amp  many more  dm us 🧡0589 https://t.co/lx3BLe00NY";0;0;0;1;en;2976407846;1714419138758947193;jnnkkb758841;https://twitter.com/jnnkkb758841/status/1714419138758947193
Tue Oct 17 23:12:29 +0000 2023;1714419138636968329;"Leveraging LLM-Based Conversational Assistants (Bots) for Enhanced Software Interaction.   https://t.co/Zzb8BC8I4m  #RAG #KnowledgeGraph #OPAL #SmartAgent #CDO #CIO #CTO #CDAO #CMO #Explainer #AI #AGI #ChatGPT #LLMs #VirtuosoRDBMS https://t.co/Gwa8HoLlVu";0;0;0;0;en;18686921;1714419138636968329;OpenLink;https://twitter.com/OpenLink/status/1714419138636968329
Tue Oct 17 23:12:20 +0000 2023;1714419098791055414;"A ce moment  M. de Rênal parut  if était fort sombre. Le dîner se passa sans mot dire. M. de Rênal ordonna à Julien de suivre les enfants à Vergy  le   #ChatGPT账号 #飞机号 #推特账号 #discord账号 #飞机账号 🌦🎩🤺 42986 https://t.co/GHbVWH3g6R";0;7;7;7;fr;3434481254;1714419098791055414;thebellysociety;https://twitter.com/thebellysociety/status/1714419098791055414
Tue Oct 17 23:11:54 +0000 2023;1714418991928877223;"Gadget Trend の新着記事   https://t.co/JHtR1tjpN6  #駆け出しエンジニアと繋がりたい #ガジェット #Web3 #ChatGPT #cryptocurrency  #GPT";0;0;0;1;ja;964761248888889344;1714418991928877223;Forex_Moneyger;https://twitter.com/Forex_Moneyger/status/1714418991928877223
Tue Oct 17 23:11:42 +0000 2023;1714418941182046717;"일본 카페의 직장인이 된 기분인.. (한국에 있단 걸 무척이나 잘 아는데도..)";0;0;0;0;ko;809031321301360640;1714418941182046717;Okusaki25;https://twitter.com/Okusaki25/status/1714418941182046717
Tue Oct 17 23:11:32 +0000 2023;1714418897984606329;"@antonincohen Chat GPT peut lire un texte manuscrit ? Olala il faut que je regarde ça ! Merci !";0;0;0;0;fr;1631192170060304385;1714406041276825665;zoe_dubus;https://twitter.com/zoe_dubus/status/1714418897984606329
Tue Oct 17 23:11:17 +0000 2023;1714418835061977581;"Gadget Trend の新着記事   https://t.co/gmzVNw81Bz  #駆け出しエンジニアと繋がりたい #ガジェット #Web3 #ChatGPT #cryptocurrency  #GPT";0;0;0;2;ja;964761248888889344;1714418835061977581;Forex_Moneyger;https://twitter.com/Forex_Moneyger/status/1714418835061977581
Tue Oct 17 23:11:05 +0000 2023;1714418785799610837;"Karel @KarelHavlicek_ použil AI ChatGPT, aby si zjistil něco o @JozefSikela.  Vzal jsem to jako výzvu a zkusil to taky. Ale s jeho jménem, pak ještě @AndrejBabis a @oprokop. Další jsem nezkoušel... https://t.co/xs1GaJv57p";0;0;0;0;cs;610201287;1714418785799610837;mi24_cz;https://twitter.com/mi24_cz/status/1714418785799610837
Tue Oct 17 23:11:00 +0000 2023;1714418765470007306;"血液検査の結果来たけど、よくわからんからChatGPT君に見てもらって解説してもらった🩸 https://t.co/5RM9RdiBhr";1;0;0;6;ja;1548638917;1714418765470007306;Mu_Alexius000;https://twitter.com/Mu_Alexius000/status/1714418765470007306
Tue Oct 17 23:11:01 +0000 2023;1714418768992989395;"この教育は本当大切と思います。「教育者が教えなくてはいけないのは、情報を見つける方法はもちろん、その信ぴょう性をいかに見極めるか。講師は情報のファシリテーター」／ChatGPTがもたらすのは、教育の「終わり」ではなく、教育の「始まり」 https://t.co/oq8KROrm0q";5;0;41;166;ja;3619961;1714418768992989395;sasakitoshinao;https://twitter.com/sasakitoshinao/status/1714418768992989395
Tue Oct 17 23:11:04 +0000 2023;1714418779482906816;"@KVUE Who writes these headlines. Please use ChatGPT or something to improve them.   No one cares that this guy “caused major traffic delays” after he got drunk and killed someone. Traffic delays is a moot point after you know, manslaughter.";0;0;0;4;en;29146621;1714407189043966162;marcxestrada;https://twitter.com/marcxestrada/status/1714418779482906816
Tue Oct 17 23:11:00 +0000 2023;1714418763398041897;"OpenAI mengalami penurunan pengguna bulanan untuk pertama kalinya, karena lalu lintas ke situs web #ChatGPT turun 9,7% antara bulan Mei dan Juni.";0;0;0;0;in;73922428;1714418763398041897;izeqie;https://twitter.com/izeqie/status/1714418763398041897
Tue Oct 17 23:10:53 +0000 2023;1714418735812075642;"@luke_templin I didn’t get around to it today (for some reason I don’t want to spend time with my laptop for awhile…. 🤔). But while all the pain points are fresh in my head, I just want to get them out so I can problem solve them.  I might even have ChatGPT come up with some questions after…";0;0;0;0;en;1420075557362933761;1714327772925919411;seattle_tax;https://twitter.com/seattle_tax/status/1714418735812075642
Tue Oct 17 23:10:48 +0000 2023;1714418715448451393;"LN5DLu ❣️😏😱🌸 like plant panel expense scene Congress  #ChatGPT账号 #小火箭 #推特账号 #Tiktok账号 #国际抖音 3654 😘🔥🎂 https://t.co/ovwT57Mabh";0;9;9;9;en;448907695;1714418715448451393;longgiovanniyah;https://twitter.com/longgiovanniyah/status/1714418715448451393
Tue Oct 17 23:10:48 +0000 2023;1714418713758425539;"Gadget Trend の新着記事  Appleの「Vision Pro https://t.co/9g3rj5VB58  #駆け出しエンジニアと繋がりたい #ガジェット #Web3 #ChatGPT #cryptocurrency  #GPT";0;0;0;2;ja;964761248888889344;1714418713758425539;Forex_Moneyger;https://twitter.com/Forex_Moneyger/status/1714418713758425539
Tue Oct 17 23:10:46 +0000 2023;1714418707068322225;"@leonardo7_1 CHAT GPT 🤣";0;0;0;1;en;2321045952;1714377783780974808;willykad;https://twitter.com/willykad/status/1714418707068322225
Tue Oct 17 23:10:40 +0000 2023;1714418679679688797;"【今日のDX記事】  ＜ラインナップ＞ 1. 日本語LLMベンチマークと自動プロンプトエンジニアリング  2. ✨ChatGPT画像解析！Excelはスクショで解決する時代に。【GPT-4V】写真を見せるだけで、数式/マクロ/データ分析を丸投げ！活用事例7選  3. AWSを学習できるRPG「AWS Cloud… https://t.co/zIeM7usQBx";0;1;0;0;ja;107060125;1714418679679688797;tatsuo1020;https://twitter.com/tatsuo1020/status/1714418679679688797
Tue Oct 17 23:10:24 +0000 2023;1714418613099381247;"@whyyoutouzhele ChatGPT: 截止到我所知的2021年9月，没有关于中国在以色列进行撤侨行动的信息。请注意，情况可能已经发生变化，建议查阅最新的新闻和政府公告以获取最新信息。";0;0;0;0;zh;235416719;1714197076735627266;leocsli;https://twitter.com/leocsli/status/1714418613099381247
Tue Oct 17 23:10:19 +0000 2023;1714418594036232426;"@and__yyy1 大変ですね🙁 ポストをまとめてコピーしてchatGPTに相談するといい答えが出るかも？";0;0;0;0;ja;5590782;1714175417186418818;santa_1224;https://twitter.com/santa_1224/status/1714418594036232426
Tue Oct 17 23:10:19 +0000 2023;1714418592933138691;"Chatgpt like that.";0;2;0;1;en;3220489486;1714418592933138691;D_Swavey35;https://twitter.com/D_Swavey35/status/1714418592933138691
Tue Oct 17 23:10:15 +0000 2023;1714418577267397085;"I don't need to be Mr. Obvious, everyone of you got a brain, The Internet and chatGPT. The truth is always out there, up to you to accept it or not.";0;0;0;0;en;12315132;1714418577267397085;headsink;https://twitter.com/headsink/status/1714418577267397085
Tue Oct 17 23:10:15 +0000 2023;1714418574691852633;"@charliekirk11 Smoothest brain on the internet";0;0;0;0;en;928832867261734912;1714352386465284495;theboycrisis;https://twitter.com/theboycrisis/status/1714418574691852633
Tue Oct 17 23:10:09 +0000 2023;1714418550058725791;"@sherif34237207 @____12L @AlsisiOfficial @Sl6Here ادعسه ههههههههههههههههههههههه";0;0;0;0;ar;1361394539248893959;1714384777392844845;sflw7;https://twitter.com/sflw7/status/1714418550058725791
Tue Oct 17 23:10:04 +0000 2023;1714418528529645755;"물론 오타쿠라고 말도 못하고요..";0;0;0;0;ko;809031321301360640;1714418447294386524;Okusaki25;https://twitter.com/Okusaki25/status/1714418528529645755
Tue Oct 17 23:09:59 +0000 2023;1714418509457789127;"How to navigate the use of ChatGPT in law schools. Students will inevitably use generative AI, which poses challenges for assessments, writes Monica Goyal of Caravel Law.  https://t.co/BRChuWqDea";0;0;0;0;en;33679998;1714418509457789127;CanLawMag;https://twitter.com/CanLawMag/status/1714418509457789127
Tue Oct 17 23:09:57 +0000 2023;1714418502189375796;"TikTok y ChatGPT se han convertido en armas de distracción masiva. La primera nos engancha y la segunda nos da una visión del mundo concreta, pero reducida. https://t.co/xiz87BpVxb #Geopolítica #IA #SocialChange";0;0;0;0;es;3136731;1714418502189375796;carlosguadian;https://twitter.com/carlosguadian/status/1714418502189375796
Tue Oct 17 23:09:52 +0000 2023;1714418479124890081;"chatGPT、ｳﾂﾀﾞｼﾉｳって言ったらカウンセラーに相談しましょう（ｷﾞｭｯみたいなこと言うんじゃなくて楽しみにしてたあれの発売日いつだよとか言ってくれたらいいんだよ…";0;0;0;2;ja;90644696;1714418479124890081;sudachic;https://twitter.com/sudachic/status/1714418479124890081
Tue Oct 17 23:09:44 +0000 2023;1714418447294386524;"어제 린코 생일 못 챙겨서 진짜 어디 가서 방도리 판단 말 못하겠는..";0;1;0;0;ko;809031321301360640;1714418447294386524;Okusaki25;https://twitter.com/Okusaki25/status/1714418447294386524
Tue Oct 17 23:09:20 +0000 2023;1714418346521923998;"@EXpNflZzm5oukQB ありがとうございます。上の画像はiOSのCHATGPTです^_^";0;0;0;0;ja;1182187111182749696;1714400249257861270;IchiShiogao;https://twitter.com/IchiShiogao/status/1714418346521923998
Tue Oct 17 23:09:03 +0000 2023;1714418275939910091;"@MaxWinebach Ha, I used something like that for a couple of articles. But it was to help create outlines, not full text. I'd spit random thoughts and points into one big voice note, take the text, use ChatGPT to organize them in a coherent manner.";0;0;0;2;en;14077490;1714409380848771534;khouryrt;https://twitter.com/khouryrt/status/1714418275939910091
