VADER_Sentiment,tweet_lemmatized,clean_text
Neutral,"['considerably', 'less', 'impressive', 'time', 'chatgpt', 'mostasked', 'simple', 'question', 'get', 'incorrect', 'response', 'contradicts', 'within', 'answer', 'read', 'carefully', 'first', 'last', 'sentence', 'incorrect', 'mess', 'simple', 'q']",considerably less impressive time chatgpt mostasked simple question get incorrect response contradicts within answer read carefully first last sentence incorrect mess simple q
Neutral,"['podcast', 'podcast', 'shareapodcast', 'comedy', 'culture', 'special', 'interest', 'coup', 'ep', '80', 'biden', 'satanand', 'hell', 'chatgpt', 'via', 'rpodcastsharing']",podcast podcast shareapodcast comedy culture special interest coup ep 80 biden satanand hell chatgpt via rpodcastsharing
Neutral,"['well', 'even', 'didnt', 'already', 'know', 'chatgpt', 'give', 'plenty', 'reason', 'cup', 'coffee', 'go']",well even didnt already know chatgpt give plenty reason cup coffee go
Neutral,"['simultaneously', 'amaze', 'terriffied']",simultaneously amaze terriffied
Neutral,"['chatgpt', 'marvel', 'farce', 'interview', 'chatbot', 'find']",chatgpt marvel farce interview chatbot find
Neutral,"['chatgpt', 'look', 'like', 'decent', 'replacement', 'google']",chatgpt look like decent replacement google
Neutral,"['12', 'chatgpt', 'newly', 'release', 'application', 'openai', 'give', 'user', 'answer', 'questionsnnmy', 'question', 'crypto', 'likely', '10x', '2030']",12 chatgpt newly release application openai give user answer questionsnnmy question crypto likely 10x 2030
Neutral,"['im', 'call', 'go', 'see', 'huge', 'influx', 'content', 'trash', 'chatgpt', 'crap', 'like', 'autogenerated', 'medium', 'article', 'quora', 'answer', 'stackoverflow', 'reply', 'already', 'happen', 'etc', 'least', 'openai', 'add', 'paywall', 'nnid', 'probably', 'pay', 'tho']",im call go see huge influx content trash chatgpt crap like autogenerated medium article quora answer stackoverflow reply already happen etc least openai add paywall nnid probably pay tho
Neutral,"['chatgpt', 'go', 'viral', 'reach', '1', 'million', 'user', '5', 'day', 'context', 'here', 'long', 'take', 'product', 'reach', '1', 'million', 'usersnnnetflix', '41', 'monthsntwitter', '24', 'monthsnfacebook', '10', 'monthsninstagram', '25', 'month']",chatgpt go viral reach 1 million user 5 day context here long take product reach 1 million usersnnnetflix 41 monthsntwitter 24 monthsnfacebook 10 monthsninstagram 25 month
Neutral,"['chatgpt', 'ai', 'artificialintelligence', 'nprompt', 'explain', 'make', 'dark', 'roux', 'like', 'five']",chatgpt ai artificialintelligence nprompt explain make dark roux like five
Neutral,"['mark', 'calendar', 'join', 'u', 'january', '11th', '5', 'pm', 'learn', 'impact', 'chatgpt', 'ai', 'code', 'write', 'college', 'essay', 'practice', 'webinar', 'link', 'follow', 'radtwitter', 'medtwitter']",mark calendar join u january 11th 5 pm learn impact chatgpt ai code write college essay practice webinar link follow radtwitter medtwitter
Neutral,"['last', 'supper', 'neurips2022', 'machine', 'learn', 'workshop', 'town', 'hall', 'theme', 'personally', 'favorite', 'chatgpt', 'generation']",last supper neurips2022 machine learn workshop town hall theme personally favorite chatgpt generation
Neutral,"['play', 'chess', 'chatgpt', 'ask', 'draw', 'board', 'move']",play chess chatgpt ask draw board move
Neutral,"['next', 'month', 'im', 'go', 'let', 'chatgpt', 'take', 'tweet', 'nnat', 'weve', 'heavily', 'experiment', 'ai', 'id', 'really', 'like', 'see', 'generate', 'content', 'performs', 'twitter', 'algorithm', 'nnexpect', 'weird', 'content', 'experiment', 'december']",next month im go let chatgpt take tweet nnat weve heavily experiment ai id really like see generate content performs twitter algorithm nnexpect weird content experiment december
Neutral,"['ask', 'open', 'ai', 'chatgpt', 'think', 'unique', 'architecture', 'quai', 'implement', 'solve', 'blockchain', 'trilemmannwhat', 'think', 'responsennquainetwork', 'openai', 'crypto', 'evm', 'layer1', 'blockchain', 'btc', 'eth', 'artbasel', 'ethdenver', 'wbsbangkok']",ask open ai chatgpt think unique architecture quai implement solve blockchain trilemmannwhat think responsennquainetwork openai crypto evm layer1 blockchain btc eth artbasel ethdenver wbsbangkok
Neutral,"['ai', 'chatbots', 'get', 'well', 'interview', 'chatgpt', 'reveal', 'limit', 'chatbots', 'chatbot', 'via']",ai chatbots get well interview chatgpt reveal limit chatbots chatbot via
Neutral,"['play', 'around', 'chatgpt', 'talk', 'afrikaansnalso', 'ask', 'translate', 'zulu', 'even', 'add', 'zulu', 'tonal', 'aware', 'words', 'meaning', 'change', 'change', 'tone']",play around chatgpt talk afrikaansnalso ask translate zulu even add zulu tonal aware words meaning change change tone
Neutral,"['chatgpt', 'powerful', 'ai', 'tool', 'テック168']",chatgpt powerful ai tool テック168
Neutral,"['whether', 'youre', 'look', 'information', 'assistance', 'someone', 'chat', 'chatgpt', 'cover', 'nntry', 'todaynnif', 'already', 'try', 'share', 'think', 'new', 'tool']",whether youre look information assistance someone chat chatgpt cover nntry todaynnif already try share think new tool
Neutral,"['people', 'find', 'intellectual', 'output', 'ai', 'unacceptable', 'doesnt', 'confirm', 'validate', 'exist', 'belief', 'opinion', 'see', 'reaction', 'output', 'eg', 'chatgpt', 'openai']",people find intellectual output ai unacceptable doesnt confirm validate exist belief opinion see reaction output eg chatgpt openai
Neutral,"['try', 'chatgpt', 'bot', 'probably', 'impress', 'ive', 'ever', 'anything', 'evernneven', 'without', 'internet', 'useful', 'google', 'there', 'ever', 'version', 'get', 'online', 'shit', 'gonna', 'get', 'weeeeeiiirrrrrdddddd']",try chatgpt bot probably impress ive ever anything evernneven without internet useful google there ever version get online shit gonna get weeeeeiiirrrrrdddddd
Neutral,"['answer', 'interest', 'chatgpt']",answer interest chatgpt
Neutral,"['creative', 'writing', 'daughter', 'today', 'write', 'story', 'chatgpt', 'design', 'illustration', 'dalle', 'must', 'teach', 'child', 'use', 'tech']",creative writing daughter today write story chatgpt design illustration dalle must teach child use tech
Neutral,"['theyre', 'use', 'fear', 'tactic', 'make', 'chatgpt', 'bring', 'best', 'peoplenndont', 'fret', 'tool', 'make', 'multi', 'millionaire']",theyre use fear tactic make chatgpt bring best peoplenndont fret tool make multi millionaire
Neutral,"['google', 'management', 'reportedly', 'issue', 'code', 'red', 'amid', 'rise', 'popularity', 'chatgpt', 'ai']",google management reportedly issue code red amid rise popularity chatgpt ai
Neutral,"['check', 'late', 'article', 'chatgpt', 'enhance', 'code', 'security', 'detect', 'vulnerability', 'via', 'nnchatgpt', 'openai', 'hack', 'security', 'cod', 'securecoding', 'tool']",check late article chatgpt enhance code security detect vulnerability via nnchatgpt openai hack security cod securecoding tool
Neutral,"['chatgpt', 'cool', 'write', 'srilanka', 'lka', 'ai']",chatgpt cool write srilanka lka ai
Neutral,"['chatgpt', 'need', 'counter', 'number', 'unique', 'visitor', 'think', 'achieve', 'rce']",chatgpt need counter number unique visitor think achieve rce
Neutral,"['cofounder', 'monica', 'oravcova', 'comment', 'chatgpt', 'nnin', 'short', 'term', 'could', 'potential', 'spike', 'breach', 'ai', 'expose', 'vulnerability', 'need', 'addressed', 'illuminate', 'human', 'need', 'improvenn']",cofounder monica oravcova comment chatgpt nnin short term could potential spike breach ai expose vulnerability need addressed illuminate human need improvenn
Neutral,"['chatgpt', 'let', 'ai', 'chatbot', 'help', 'write', 'article', 'chatbot', 'via']",chatgpt let ai chatbot help write article chatbot via
Neutral,"['tried', 'get', 'chatgpt', 'turn', 'transcript', 'meeting', 'minute', '20', 'useful']",tried get chatgpt turn transcript meeting minute 20 useful
Negative,"['bill', 'gate', 'elon', 'musk', 'use', 'chatgpt', 'make', 'millionsnn']",bill gate elon musk use chatgpt make millionsnn
Negative,"['really', 'chatgpt']",really chatgpt
Negative,"['chatgpt', 'ai', 'insanely', 'good', 'scary', 'af', 'well', 'though']",chatgpt ai insanely good scary af well though
Negative,"['chatgpt', 'everything', 'need', 'know', 'openais', 'gpt3', 'toolnn']",chatgpt everything need know openais gpt3 toolnn
Negative,"['close', 'yet', 'far', 'chatgpt']",close yet far chatgpt
Negative,"['1', 'chatgpt', 'generate', 'code', 'multiple', 'language', 'even', 'translate', 'different', 'technology']",1 chatgpt generate code multiple language even translate different technology
Negative,"['chatgpt', 'go', 'devastate', 'world', 'accurate', 'way', 'helpful', 'people', 'run', 'website', 'would', 'concern', 'show', 'use', 'case', 'discus', 'ai', 'tech', 'could', 'massive', 'impact', 'job', 'marketn']",chatgpt go devastate world accurate way helpful people run website would concern show use case discus ai tech could massive impact job marketn
Negative,"['ask', 'chatgpt', 'assume', 'posture', 'dzogchen', 'master', 'provide', 'point', 'instruction']",ask chatgpt assume posture dzogchen master provide point instruction
Negative,"['chatgpt', 'know', 'cyberpunk']",chatgpt know cyberpunk
Negative,"['chatgpt', 'deal', 'shake', 'tube']",chatgpt deal shake tube
Negative,"['ainews', 'ai', 'automate', 'ask', 'chatgpt', 'whether', 'santa', 'claus', 'real']",ainews ai automate ask chatgpt whether santa claus real
Negative,"['openai', 'chatgpt', 'future']",openai chatgpt future
Negative,"['chatgpt', 'dumber', 'think']",chatgpt dumber think
Negative,"['conversation', 'bring', 'chatgpt']",conversation bring chatgpt
Negative,"['chatgpt', 'take', 'partial', 'information', 'data', 'configure', 'db', 'ask', 'generate', 'sql', 'get', 'specific', 'record', 'actual', 'business', 'question', 'generate', 'sql', 'explain', 'reasoning']",chatgpt take partial information data configure db ask generate sql get specific record actual business question generate sql explain reasoning
Negative,"['chatgpt', 'isnt', 'sentient', 'anymore', 'previous', 'model', 'weve', 'see', 'problem', 'reminder', 'medium', 'come', 'close', 'figure', 'answer', 'news', 'shame', 'theyd', 'feel', 'admit', 'view']",chatgpt isnt sentient anymore previous model weve see problem reminder medium come close figure answer news shame theyd feel admit view
Negative,"['chatgpt', 'actually', 'email', 'paper']",chatgpt actually email paper
Negative,"['chatgpt', 'revolutionary']",chatgpt revolutionary
Negative,"['one', 'trouble', 'chatgpt', 'everyone', 'else', 'impress', 'im', 'get', 'wrong', 'answer']",one trouble chatgpt everyone else impress im get wrong answer
Negative,"['im', 'ignore', 'chatgpt', 'thing', 'notice', 'cant', 'handle', 'rn']",im ignore chatgpt thing notice cant handle rn
Negative,"['chatgpt', 'full', 'shit', 'trust']",chatgpt full shit trust
Negative,"['chatgpt', 'everyone', 'obsess', 'mindblowing', 'ai', 'chatbot', 'via']",chatgpt everyone obsess mindblowing ai chatbot via
Negative,"['week', 'since', 'launch', 'openais', 'chatgpt', 'show', 'power', 'horror', 'ainn']",week since launch openais chatgpt show power horror ainn
Negative,"['use', 'chatgpt', 'google', 'search', 'absolutely', 'golden']",use chatgpt google search absolutely golden
Negative,['chatgpt'],chatgpt
Negative,"['anyone', 'else', 'thrown', 'professional', 'background', 'chatgpt']",anyone else thrown professional background chatgpt
Negative,"['opinion', 'chatgpt', 'mean', 'robot', 'come', 'skilled', 'job', 'nn', 'artificialintelligence', 'machinelearning', 'deeplearning']",opinion chatgpt mean robot come skilled job nn artificialintelligence machinelearning deeplearning
Negative,"['im', 'cast', 'way', 'chatgpt', 'tell']",im cast way chatgpt tell
Negative,"['base', 'example', 'one', 'see', 'chatgpts', 'problem', 'wake']",base example one see chatgpts problem wake
Negative,"['chatgpt', 'turn', 'anyone', 'ransomware', 'malware', 'threat', 'actor', 'via']",chatgpt turn anyone ransomware malware threat actor via
Negative,"['u', 'educator', 'worry', 'chatgpt', 'enable', 'cheat', 'openai', 'researcher', 'say', 'company', 'run', 'experiment', 'determine', 'battle', 'misuse', 'washington', 'post', 'tech', 'mobile']",u educator worry chatgpt enable cheat openai researcher say company run experiment determine battle misuse washington post tech mobile
Negative,"['15', 'business', 'idea', 'chatgpt']",15 business idea chatgpt
Negative,"['replace', 'homepage', 'google', 'chatgpt']",replace homepage google chatgpt
Negative,"['chatgpt', 'explain', 'openais', 'chatbot', 'mindblowing', 'cnet', 'technology', 'technologynews']",chatgpt explain openais chatbot mindblowing cnet technology technologynews
Negative,"['chatgpt', 'write', 'movie', 'script', 'cliche', 'onlynchatgpt', 'present', 'top', 'gun', 'maverick']",chatgpt write movie script cliche onlynchatgpt present top gun maverick
Negative,"['anyone', 'try', 'p0rn', 'chatgpt']",anyone try p0rn chatgpt
Negative,"['chatgpt', 'definitely', 'fight', 'flee', 'fight', 'situation']",chatgpt definitely fight flee fight situation
Negative,"['shakespearean', 'sonnet', 'ode', 'photoshops', 'neural', 'filter', 'chatgpt']",shakespearean sonnet ode photoshops neural filter chatgpt
Negative,"['could', 'chatgpt', 'challenge', 'google', 'morgan', 'stanley', 'say', 'search', 'giant', 'nothing', 'worry']",could chatgpt challenge google morgan stanley say search giant nothing worry
Negative,"['chatgpt', 'enables', 'first', 'legit', 'form', 'second', 'person', 'storytelling']",chatgpt enables first legit form second person storytelling
Negative,"['chatgpt', 'double', 'context', 'length', 'late', 'davinci', 'gpt3', 'playgroundapi']",chatgpt double context length late davinci gpt3 playgroundapi
Negative,"['chatgpt', 'chatgpt', 'degrade', 'cgpa']",chatgpt chatgpt degrade cgpa
Negative,"['soon', 'someone', 'release', 'chatgpt', 'dwarf', 'fortress', 'steam', 'workshop', 'im', 'much', 'storytelling', 'raw', 'material', 'give', 'massive', 'upgrade']",soon someone release chatgpt dwarf fortress steam workshop im much storytelling raw material give massive upgrade
Negative,"['chatgpt', 'break', 'entire', 'school', 'system', 'overnight', 'idk', 'teacher', 'gonna', 'bounce', 'back', 'one', 'would', 'give']",chatgpt break entire school system overnight idk teacher gonna bounce back one would give
Negative,"['another', 'level', 'ia', 'chatgpt', 'revolution', 'nnia', 'chatgpt']",another level ia chatgpt revolution nnia chatgpt
Negative,"['game', 'changer', 'nn']",game changer nn
Negative,"['tell', 'write', 'tweet', 'arent', 'chatgpt', 'bc', 'dont', 'make', 'sense', 'aha']",tell write tweet arent chatgpt bc dont make sense aha
Negative,"['officially', 'replace', 'google', 'tab', 'chatgptnnmy', 'research', 'time', 'cut', 'half', 'least']",officially replace google tab chatgptnnmy research time cut half least
Negative,"['houston', 'may', 'problem', 'herenai', 'chatgpt']",houston may problem herenai chatgpt
Negative,"['chatgpt', 'get', 'psyc', 'final']",chatgpt get psyc final
Negative,"['cant', 'wait', 'true', 'nnbut', 'right', 'would', 'terrify', 'learn', 'anything', 'chatgpt', 'large', 'language', 'model', 'nnthey', 'collate', 'ton', 'data', 'spew', 'back', 'include', 'bias', 'wrong', 'info', 'nnyou', 'wont', 'know', 'whats', 'wrong', 'thats', 'bad', 'part']",cant wait true nnbut right would terrify learn anything chatgpt large language model nnthey collate ton data spew back include bias wrong info nnyou wont know whats wrong thats bad part
Negative,"['something', 'feel', 'openai', 'chatgpt', 'dont', 'buy', 'ive', 'try', 'chat', 'code', 'generator', 'really', 'poor', 'result', 'imo', 'havent', 'blow', 'away', 'feel', 'can', 'ml', 'degreennopenaichatgpt', 'openai', 'chatgpt']",something feel openai chatgpt dont buy ive try chat code generator really poor result imo havent blow away feel can ml degreennopenaichatgpt openai chatgpt
